date,symbol,BB_1pm,BO_1pm,MID_1pm,quote_set,violation_type,BB_c1,BO_c1,Mid_c1,BB_4pm,BO_4pm,Mid_4pm,LBB,LBO,LMid
09/10/1995,WFC,,,,last,BID_GREATER_THAN_ASK,,,,,,,201.125,200.875,201.0
25/10/1995,WFC,,,,last,BID_GREATER_THAN_ASK,,,,,,,207.5,207.375,207.4375
19/01/1996,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,31.125,29.875,30.5
25/01/1996,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,31.125,30.375,30.75
29/01/1996,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,30.25,29.25,29.75
08/02/1996,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,28.0,27.875,27.9375
20/02/1996,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,28.875,28.125,28.5
01/08/1996,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,21.875,21.25,21.5625
20/12/1996,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,23.5,22.375,22.9375
09/01/1996,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.0,60.875,60.9375
03/06/1996,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,75.125,75.0,75.0625
15/07/1996,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,75.25,75.0,75.125
16/07/1996,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,75.125,75.0,75.0625
01/08/1996,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,81.875,81.625,81.75
03/12/1996,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,98.75,98.375,98.5625
20/12/1996,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,103.0,102.875,102.9375
22/01/1996,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,57.625,57.5,57.5625
15/03/1996,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.75,61.375,61.5625
11/04/1996,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,60.125,60.0,60.0625
16/05/1996,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,67.125,67.0,67.0625
28/06/1996,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.625,62.25,62.4375
29/01/1996,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.0,61.875,61.9375
09/02/1996,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.625,62.375,62.5
12/04/1996,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.125,61.0,61.0625
28/05/1996,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.25,62.125,62.1875
25/06/1996,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,63.0,62.875,62.9375
09/10/1996,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,92.75,92.625,92.6875
06/11/1996,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,101.5,101.375,101.4375
05/06/1996,HD,,,,last,BID_GREATER_THAN_ASK,,,,,,,56.125,56.0,56.0625
29/10/1996,HD,,,,last,BID_GREATER_THAN_ASK,,,,,,,54.875,54.75,54.8125
15/01/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,54.625,53.5,54.0625
01/02/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,56.125,56.0,56.0625
13/02/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,57.75,57.125,57.4375
15/02/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,58.125,57.5,57.8125
21/02/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,59.125,58.5,58.8125
22/02/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,60.875,59.5,60.1875
28/02/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.25,60.75,61.0
29/02/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,59.25,58.875,59.0625
13/03/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,56.5,56.125,56.3125
09/04/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.875,61.375,61.625
10/04/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.375,61.875,62.125
22/04/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,67.625,67.25,67.4375
01/05/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,68.0,67.875,67.9375
07/05/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,69.0,68.0,68.5
09/05/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,69.25,68.75,69.0
23/05/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,71.375,70.875,71.125
28/05/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,72.5,72.375,72.4375
05/06/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,76.75,76.0,76.375
06/06/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,76.25,75.25,75.75
14/06/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,73.5,73.125,73.3125
25/06/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,73.625,73.0,73.3125
12/07/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,71.125,70.625,70.875
19/07/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,72.75,72.375,72.5625
23/07/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,70.0,69.5,69.75
25/07/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,72.0,71.0,71.5
26/07/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,74.125,73.0,73.5625
01/08/1996,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,76.875,75.875,76.375
